Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:55:37:17.987,61,0.0000000000,0.0000000000,0.0000000000,0.1964422613,0.1945930421,0.1043324322,0.1585301757,0.0000000000,0.0000000000,0.3070160449,0.0000000000,0.1925533414,0.1045825928,0.1585281938,0.0403961428,0.0163330678,0.0000000000,0.0677700341,0.0800874829,0.0322883762,0.0393296070,0.0155551722,0.0000000000,0.0000000000,0.0000000000,0.0313417725,0.0207219739,0.0170471761,0.0166884214,0.0718620196,0.0676016286,0.0799250305,0.0505681932,0.0542386249,0.0262323748,0.0189944319,0.0209310334,0.0633494481,0.0618563108,0.0077881976,0.0077328621,0.0108557204,0.0110577028,0.0567858182,0.0000000000,0.0000000000,0.0117694531,0.0530536510,0.0694008619,0.0410260782,0.0359661542,0.0000000047,-0.1353109032,0.1804442555,-1.7351557016,-0.1868760586,-0.0855095536,0.0159243308,-0.1195653826,-0.0855192617,0.0102253826
11:55:37:18.989,61,0.0000000000,0.0000000000,0.0000000000,0.1831114888,0.1982156187,0.1043164134,0.1604009867,0.0000000000,0.0000000000,0.2939092219,0.0000000000,0.1962437928,0.1045592129,0.1603975594,0.0400924273,0.0159962364,0.0000000000,0.0675025657,0.0796361417,0.0318745449,0.0390035920,0.0151986266,0.0000000000,0.0000000000,0.0000000000,0.0203727502,0.0140582584,0.0171948336,0.0168643594,0.0716545954,0.0675054267,0.0791519135,0.0504754148,0.0541275218,0.0261544306,0.0190198272,0.0209588166,0.0628270134,0.0612117238,0.0077500222,0.0077058994,0.0107847163,0.0109827928,0.0566166267,0.0000000000,0.0000000000,0.0116630299,0.0529899746,0.0691694766,0.0408505835,0.0359266438,0.0000000031,-0.1375101507,0.1767276675,-1.7314038277,-0.1788740009,-0.0870193467,0.0155205801,-0.1114366129,-0.0870290250,0.0097023649
11:55:37:19.992,61,0.0000000000,0.0000000000,0.0000000000,0.1621777862,0.1972168982,0.1041882709,0.1609496027,0.0000000000,0.0000000000,0.2735082507,0.0000000000,0.1954156756,0.1044230312,0.1609459072,0.0397922397,0.0156920180,0.0000000000,0.0672792196,0.0792094842,0.0314202122,0.0386253372,0.0148053691,0.0000000000,0.0000000000,0.0000000000,0.0157668255,0.0102733942,0.0173415001,0.0170458723,0.0714922175,0.0674482360,0.0786990374,0.0504464619,0.0539603755,0.0260425750,0.0190114658,0.0209479984,0.0622884631,0.0606334135,0.0076990263,0.0076691634,0.0105177034,0.0107087828,0.0564577691,0.0000000000,0.0000000000,0.0115252929,0.0529000349,0.0688855872,0.0406546965,0.0358825810,0.0000000024,-0.1390359551,0.1717772782,-1.7275952101,-0.1664640009,-0.0864643157,0.0143616386,-0.0987010002,-0.0864740014,0.0085423160
11:55:37:20.992,61,0.0000000000,0.0000000000,0.0000000000,0.1443750709,0.1890594512,0.1038633734,0.1609792411,0.0000000000,0.0000000000,0.2562124431,0.0000000000,0.1874621660,0.1040898412,0.1609754711,0.0394124985,0.0152956573,0.0000000000,0.0670721531,0.0788119212,0.0308975745,0.0382072292,0.0143460138,0.0000000000,0.0000000000,0.0000000000,0.0117245503,0.0067987829,0.0174725447,0.0172191318,0.0713385791,0.0674750507,0.0781612545,0.0503445938,0.0537382811,0.0259061251,0.0189582054,0.0208820403,0.0617675409,0.0600970201,0.0076477979,0.0076321643,0.0103762187,0.0105616786,0.0562746003,0.0000000000,0.0000000000,0.0113576781,0.0527356230,0.0684988424,0.0404532626,0.0358410440,0.0000000015,-0.1402687281,0.1667997241,-1.7240759134,-0.1559837162,-0.0828033462,0.0128924279,-0.0878930390,-0.0828131437,0.0072858650
11:55:37:21.994,61,0.0000000000,0.0000000000,0.0000000000,0.1310368776,0.1797828972,0.1033905670,0.1606697738,0.0000000000,0.0000000000,0.2432461232,0.0000000000,0.1783563644,0.1036084592,0.1606657654,0.0391084328,0.0149055757,0.0000000000,0.0670206174,0.0786352232,0.0305097140,0.0379334688,0.0138353538,0.0000000000,0.0000000000,0.0000000000,0.0099444259,0.0050025377,0.0175771005,0.0173749551,0.0713134632,0.0676640943,0.0777984485,0.0502395034,0.0536000989,0.0258010533,0.0189125184,0.0208212454,0.0613769591,0.0596981682,0.0076218019,0.0076204031,0.0101658069,0.0103453239,0.0562353432,0.0000000000,0.0000000000,0.0112063400,0.0526835993,0.0682436451,0.0403623581,0.0359021798,0.0000000025,-0.1413706094,0.1620486379,-1.7205080986,-0.1481375545,-0.0786861777,0.0116372956,-0.0797992125,-0.0786960423,0.0062861177
11:55:37:22.996,61,0.0000000000,0.0000000000,0.0000000000,0.1267138720,0.1784654260,0.1028028876,0.1589845717,0.0000000000,0.0000000000,0.2389426827,0.0000000000,0.1770811081,0.1030119509,0.1589780152,0.0387527123,0.0145610860,0.0000000000,0.0670908689,0.0786868483,0.0303057861,0.0378115475,0.0132634295,0.0000000000,0.0000000000,0.0000000000,0.0085252738,0.0028124456,0.0177011993,0.0175590739,0.0714132562,0.0679863766,0.0773086995,0.0500485562,0.0535337515,0.0257234648,0.0189085379,0.0208092872,0.0611994565,0.0594856478,0.0076299831,0.0076459646,0.0098635815,0.0100362739,0.0562840961,0.0000000000,0.0000000000,0.0110750208,0.0527698249,0.0681528375,0.0403664708,0.0360711291,0.0000000030,-0.1416460872,0.1571483016,-1.7167570591,-0.1455231756,-0.0780932978,0.0113469083,-0.0771700814,-0.0781031474,0.0060334466
11:55:37:23.999,61,0.0000000000,0.0000000000,0.0000000000,0.1217068285,0.1763253808,0.1021664217,0.1558445394,0.0000000000,0.0000000000,0.2338835150,0.0000000000,0.1749950498,0.1023660377,0.1558293998,0.0384908207,0.0141440686,0.0000000000,0.0672608837,0.0788798556,0.0302527361,0.0377413593,0.0127103329,0.0000000000,0.0000000000,0.0000000000,0.0080694864,0.0018304777,0.0178405102,0.0177589320,0.0717872009,0.0686183572,0.0770398825,0.0499289818,0.0535372868,0.0256771743,0.0189163908,0.0208071340,0.0612276122,0.0594702102,0.0076571163,0.0076906881,0.0094284248,0.0095937736,0.0566322245,0.0000000000,0.0000000000,0.0109500354,0.0529270247,0.0681318194,0.0404198691,0.0362941474,0.0000000030,-0.1418464333,0.1511923224,-1.7119077444,-0.1424521953,-0.0771388859,0.0109728100,-0.0741261467,-0.0771487355,0.0057248021
11:55:37:24.999,61,0.0000000000,0.0000000000,0.0000000000,0.1012302935,0.1722571701,0.1005277336,0.1523593217,0.0000000000,0.0000000000,0.2138726413,0.0000000000,0.1710980088,0.1006908491,0.1523327082,0.0380559117,0.0136952996,0.0000000000,0.0672524422,0.0788364336,0.0300683342,0.0377312638,0.0117851729,0.0000000000,0.0000000000,0.0000000000,0.0074104997,0.0006608432,0.0178994816,0.0178808402,0.0717847645,0.0689076632,0.0764710382,0.0496102646,0.0535685346,0.0256551728,0.0188932829,0.0207711346,0.0608573072,0.0590714775,0.0076610786,0.0077137626,0.0088994177,0.0090575069,0.0567571819,0.0000000000,0.0000000000,0.0108324029,0.0529011376,0.0678647459,0.0403841697,0.0364405625,0.0000000026,-0.1418214738,0.1450157911,-1.7079287767,-0.1302814037,-0.0752948746,0.0098000076,-0.0616632588,-0.0753047615,0.0046493532
11:55:37:26.000,61,0.0000000000,0.0000000000,0.0000000000,0.0868630409,0.1749201715,0.0993117765,0.1522509307,0.0000000000,0.0000000000,0.1996921599,0.0000000000,0.1738466322,0.0994477272,0.1522067636,0.0377137549,0.0132751241,0.0000000000,0.0673198700,0.0788207874,0.0298922081,0.0377500355,0.0108764041,0.0000000000,0.0000000000,0.0002081827,0.0072016339,0.0000000000,0.0179686900,0.0180120021,0.0718849897,0.0692916140,0.0760399029,0.0493501723,0.0535860136,0.0256186593,0.0188793670,0.0207474697,0.0604345910,0.0586290509,0.0076451357,0.0077187428,0.0085138315,0.0086663933,0.0567793436,0.0000000000,0.0000000000,0.0107250549,0.0529112257,0.0676635876,0.0403297804,0.0365843400,0.0000000015,-0.1411601305,0.1393520981,-1.7039102316,-0.1216324866,-0.0764205828,0.0092901494,-0.0529069975,-0.0764304772,0.0040496872
11:55:37:27.002,61,0.0000000000,0.0000000000,0.0000000000,0.0869585201,0.1751334518,0.0981439501,0.1517088711,0.0000000000,0.0000000000,0.1997298747,0.0000000000,0.1740587056,0.0982560217,0.1516554356,0.0372319035,0.0127945058,0.0000000000,0.0671470389,0.0787034705,0.0298651662,0.0378278047,0.0098914299,0.0000000000,0.0000000000,0.0006548441,0.0075537870,0.0000000000,0.0179496184,0.0180516988,0.0718754753,0.0695642829,0.0738165304,0.0485614985,0.0537088588,0.0256819446,0.0188685972,0.0207281858,0.0600344352,0.0581874289,0.0076918504,0.0077908481,0.0080947578,0.0082423128,0.0568662547,0.0000000000,0.0000000000,0.0106565543,0.0529792905,0.0675350502,0.0403140113,0.0367788747,0.0000000010,-0.1398084462,0.1337608993,-1.7004324198,-0.1216545925,-0.0765140280,0.0093032345,-0.0529647768,-0.0765239000,0.0040590810
11:55:37:28.005,61,0.0000000000,0.0000000000,0.0000000000,0.0846905485,0.1588436216,0.0951940119,0.1485283077,0.0000000000,0.0000000000,0.1976769716,0.0000000000,0.1578784585,0.0952738896,0.1484593004,0.0367145948,0.0122672338,0.0000000000,0.0668857843,0.0784567595,0.0297721345,0.0379983298,0.0088999514,0.0000000000,0.0000000000,0.0011864416,0.0077433237,0.0000000000,0.0178737678,0.0180391930,0.0715200827,0.0695323646,0.0723910555,0.0478689410,0.0539035052,0.0257844441,0.0188485850,0.0206976105,0.0592121445,0.0573953427,0.0077353269,0.0078623462,0.0075001270,0.0076421797,0.0568559878,0.0000000000,0.0000000000,0.0106057934,0.0529307313,0.0672485307,0.0402949154,0.0369714275,0.0000000070,-0.1404957175,0.1298926026,-1.6975293159,-0.1204662025,-0.0693911687,0.0083523029,-0.0516101867,-0.0694011450,0.0035859609
11:55:37:29.005,61,0.0000000000,0.0000000000,0.0000000000,0.0711697862,0.1625183970,0.0939631164,0.1430383772,0.0000000000,0.0000000000,0.1842915416,0.0000000000,0.1616225541,0.0940297768,0.1429553032,0.0361979157,0.0109155811,0.0000000000,0.0666473210,0.0783834159,0.0300900396,0.0384644158,0.0078262733,0.0000000000,0.0000000000,0.0008551418,0.0116289305,0.0000000000,0.0177787878,0.0180051308,0.0713860020,0.0698189661,0.0707631484,0.0464542098,0.0543982275,0.0260546133,0.0189129468,0.0207445510,0.0586311892,0.0568378158,0.0078531243,0.0080120955,0.0071361419,0.0072721597,0.0570887104,0.0000000000,0.0000000000,0.0106205568,0.0532102622,0.0672798604,0.0404458009,0.0373421796,0.0000000069,-0.1402048022,0.1261806935,-1.6938812733,-0.1122962758,-0.0709688738,0.0079660127,-0.0433658212,-0.0709788725,0.0030822607
11:55:37:30.007,61,0.0000000000,0.0000000000,0.0000000000,0.0530348830,0.1632234454,0.0929469392,0.1409699768,0.0000000000,0.0000000000,0.1663330346,0.0000000000,0.1624466777,0.0930048600,0.1408780515,0.0358016193,0.0096798846,0.0000000000,0.0666266680,0.0784680024,0.0303454567,0.0389485471,0.0067359530,0.0000000000,0.0000000000,0.0003195372,0.0139050605,0.0000000000,0.0177042149,0.0179895535,0.0712195411,0.0701014325,0.0699203759,0.0457211211,0.0547752418,0.0262288526,0.0189675670,0.0207808353,0.0580778569,0.0563009083,0.0079168938,0.0081052082,0.0066614710,0.0067921318,0.0571832918,0.0000000000,0.0000000000,0.0106503759,0.0534285009,0.0672122762,0.0405476280,0.0376871452,0.0000000069,-0.1417647302,0.1203199849,-1.6904644966,-0.1013510674,-0.0712469667,0.0072206948,-0.0323150158,-0.0712569207,0.0023061682
11:55:37:31.011,61,0.0000000000,0.0000000000,0.0000000000,0.0374949500,0.1622005254,0.0920730308,0.1402482837,0.0000000000,0.0000000000,0.1508140117,0.0000000000,0.1615344733,0.0921246111,0.1401478648,0.0353776440,0.0084634582,0.0000000000,0.0664674640,0.0784180835,0.0305889491,0.0394635722,0.0056334441,0.0000000000,0.0000000000,0.0000000000,0.0152339851,0.0002508624,0.0175947994,0.0179332271,0.0709438398,0.0703172758,0.0691110492,0.0448112525,0.0553214438,0.0265337378,0.0190223064,0.0208113808,0.0574733429,0.0557226986,0.0080213072,0.0082424348,0.0062837414,0.0064098416,0.0572531521,0.0000000000,0.0000000000,0.0106763160,0.0536765009,0.0671538189,0.0406392962,0.0380200595,0.0000000069,-0.1431800872,0.1136334166,-1.6877597570,-0.0918976590,-0.0707818717,0.0065063145,-0.0228470154,-0.0707918480,0.0016199474
11:55:37:32.011,61,0.0000000000,0.0000000000,0.0000000000,0.0249515381,0.1644620001,0.0915020630,0.1408402622,0.0000000000,0.0000000000,0.1383078843,0.0000000000,0.1638736725,0.0915486887,0.1407176554,0.0350575186,0.0071554240,0.0000000000,0.0665627941,0.0786375850,0.0309312083,0.0400456935,0.0045511262,0.0000000000,0.0000000000,0.0000000000,0.0158883929,0.0004958310,0.0175704788,0.0179646388,0.0708809942,0.0707745552,0.0685698986,0.0441921130,0.0558511317,0.0268004071,0.0191333331,0.0208998378,0.0571116470,0.0553824082,0.0081228446,0.0083755450,0.0065243035,0.0066493582,0.0572450720,0.0000000000,0.0000000000,0.0107086012,0.0541209504,0.0672916695,0.0407829061,0.0384230427,0.0000000015,-0.1414616555,0.1060233936,-1.6855205297,-0.0842710882,-0.0717584714,0.0060503245,-0.0152027989,-0.0717683882,0.0010929150
11:55:37:33.011,61,0.0000000000,0.0000000000,0.0000000000,0.0153872017,0.1645913571,0.0912419111,0.1439820528,0.0000000000,0.0000000000,0.1288420111,0.0000000000,0.1640680879,0.0912844539,0.1438205093,0.0348310433,0.0058813798,0.0000000000,0.0667614564,0.0789518729,0.0313077904,0.0406910032,0.0034486414,0.0000000000,0.0000000000,0.0000000000,0.0162620191,0.0005551432,0.0175834894,0.0180337094,0.0709385574,0.0713573247,0.0682799444,0.0437161177,0.0564299524,0.0270834975,0.0192894265,0.0210370142,0.0568507314,0.0551405363,0.0082261246,0.0085110525,0.0073381313,0.0074729500,0.0572361909,0.0000000000,0.0000000000,0.0107653597,0.0547307320,0.0676407516,0.0409964547,0.0389018506,0.0000000015,-0.1411615461,0.0980459079,-1.6837091446,-0.0785031095,-0.0718097463,0.0056411391,-0.0093752770,-0.0718197078,0.0006744798
11:55:37:34.013,61,0.0000000000,0.0000000000,0.0000000000,0.0078821955,0.1687691957,0.0912007168,0.1477264911,0.0000000000,0.0000000000,0.1213426515,0.0000000000,0.1682867557,0.0912396461,0.1475117505,0.0346271172,0.0041005313,0.0000000000,0.0669460893,0.0792447776,0.0315836333,0.0411229283,0.0022900486,0.0000000000,0.0000000000,0.0000000000,0.0163039751,0.0002777171,0.0176310372,0.0181397460,0.0711686909,0.0727122650,0.0681117475,0.0433095731,0.0569528602,0.0273386668,0.0194199085,0.0211460125,0.0566679649,0.0549893789,0.0083104996,0.0086309165,0.0077751232,0.0079151029,0.0572961643,0.0000000000,0.0000000000,0.0107930303,0.0553755276,0.0680369809,0.0411666781,0.0393502936,0.0000000018,-0.1401576251,0.0918842703,-1.6825941801,-0.0739239156,-0.0736304075,0.0054478869,-0.0048019104,-0.0736403018,0.0003542533
11:55:37:35.015,61,0.0000000000,0.0000000000,0.0000000000,0.0013874560,0.1763496548,0.0915551260,0.1487201899,0.0000000000,0.0000000000,0.1147596911,0.0000000000,0.1758957356,0.0915908515,0.1484842747,0.0344744921,0.0027178351,0.0000000000,0.0673625842,0.0799163058,0.0320632719,0.0415115058,0.0011829077,0.0000000000,0.0000000000,0.0061199982,0.0132134855,0.0000000000,0.0178152807,0.0183928385,0.0720160976,0.0763434246,0.0681156442,0.0431183130,0.0574221238,0.0275382288,0.0196032301,0.0213195048,0.0568914413,0.0552382506,0.0084081385,0.0087690158,0.0080142161,0.0081568044,0.0575567484,0.0000000000,0.0000000000,0.0108117247,0.0567621440,0.0686608627,0.0413967110,0.0398817435,0.0000000016,-0.1388617903,0.0856649801,-1.6807826757,-0.0698960051,-0.0769372210,0.0053838016,-0.0008450410,-0.0769470856,0.0000651521
11:55:37:36.017,61,0.0000000000,0.0000000000,0.0040458119,0.0000000000,0.1856907308,0.0922417417,0.1457546949,0.0000000000,0.0000000000,0.1091808975,0.0000000000,0.1852578968,0.0922712237,0.1454914212,0.0345019922,0.0011559147,0.0000000000,0.0689550117,0.0829566196,0.0333039723,0.0424533263,0.0000000000,0.0011553387,0.0000000000,0.0083208028,0.0122306915,0.0000000000,0.0180808343,0.0187416133,0.0732804313,0.0801673755,0.0685120374,0.0432136953,0.0580593087,0.0277726129,0.0198962037,0.0216087326,0.0572808944,0.0556957759,0.0085011395,0.0089099267,0.0083667589,0.0085128881,0.0579501353,0.0000000000,0.0000000000,0.0108930552,0.0590005480,0.0702463686,0.0417392962,0.0405460186,0.0000000013,-0.1388194263,0.0805675685,-1.6788600683,-0.0664767101,-0.0810133144,0.0053932858,0.0024633384,-0.0810231268,-0.0002000250
11:55:37:37.018,61,0.0000000000,0.0000000000,0.0097951312,0.0000000000,0.1848774999,0.0931152701,0.1415039599,0.0000000000,0.0000000000,0.1034325585,0.0000000000,0.1844910979,0.0931385979,0.1411885768,0.0343985371,0.0000000000,0.0000373209,0.0697504058,0.0842413008,0.0348938033,0.0433888920,0.0000000000,0.0033431533,0.0000000000,0.0190888997,0.0104058245,0.0000000000,0.0183252282,0.0190729797,0.0740036890,0.0817834586,0.0686187074,0.0431945883,0.0587737598,0.0280714110,0.0201932043,0.0219109822,0.0576217286,0.0561010018,0.0086256210,0.0090950811,0.0091219163,0.0092859287,0.0582836866,0.0000000000,0.0000000000,0.0109919570,0.0601813421,0.0711976737,0.0420145132,0.0411646739,0.0000000014,-0.1377604157,0.0758400485,-1.6768108606,-0.0629784763,-0.0806596801,0.0050874599,0.0059640482,-0.0806694701,-0.0004821600
11:55:37:38.019,61,0.0000000000,0.0000000000,0.0166650675,0.0000000000,0.1700741351,0.0943733603,0.1141509265,0.0000000000,0.0000000000,0.0966861695,0.0000000000,0.1697647870,0.0943902805,0.1138206422,0.0341646895,0.0000000000,0.0011492795,0.0701805502,0.0848996565,0.0355420783,0.0438861214,0.0000000000,0.0047580032,0.0000000000,0.0245308094,0.0072708027,0.0000000000,0.0185256209,0.0193465147,0.0743294507,0.0825233012,0.0684122518,0.0431546941,0.0591563806,0.0281911343,0.0204302706,0.0221588798,0.0576533861,0.0561630912,0.0086737284,0.0091890208,0.0097698867,0.0099380789,0.0581862740,0.0000000000,0.0000000000,0.0110260230,0.0608534664,0.0716110468,0.0421284698,0.0415802635,0.0000000012,-0.1373234540,0.0710107163,-1.6743600368,-0.0589000769,-0.0742027611,0.0043760287,0.0101520913,-0.0742126778,-0.0007547871
11:55:37:39.021,61,0.0358245261,0.0000000000,0.0270398874,0.0000000000,0.0890301093,0.0972477570,0.0287864953,0.0364409424,0.0000000000,0.0868192613,0.0000000000,0.0888933614,0.0972540379,0.0279176794,0.0339401029,0.0000000000,0.0021490226,0.0704819337,0.0852456242,0.0359545350,0.0442065969,0.0000000000,0.0071965447,0.0000000000,0.0297891442,0.0053492328,0.0000000000,0.0187565200,0.0196637176,0.0743960589,0.0827094540,0.0682400838,0.0432663597,0.0594626330,0.0282409769,0.0207461026,0.0225084182,0.0574775264,0.0560402907,0.0086991908,0.0092722066,0.0100436714,0.0102138370,0.0579918995,0.0000000000,0.0000000000,0.0110381329,0.0613401793,0.0718412325,0.0422755405,0.0420239531,0.0000000013,-0.1350232512,0.0658553541,-1.6719431877,-0.0529949479,-0.0388416052,0.0020584776,0.0165052656,-0.0388520099,-0.0006415563
11:55:37:40.023,61,0.1623740196,0.0933263674,0.0311594699,0.0000000000,0.0000000000,0.0986262038,0.0000000000,0.1627601236,0.0932417661,0.0832613185,0.0000000000,0.0000000000,0.0986275226,0.0000000000,0.0338504761,0.0000000000,0.0030149352,0.0724274665,0.0873061195,0.0365578085,0.0444202349,0.0000000000,0.0096304361,0.0119699407,0.0514023900,0.0000000000,0.0000000000,0.0192861855,0.0206842963,0.0747497454,0.0831320807,0.0688879266,0.0437732935,0.0597845837,0.0282187592,0.0212435070,0.0230368450,0.0578741059,0.0566026717,0.0087672677,0.0094077345,0.0088097341,0.0089493748,0.0584822483,0.0000000000,0.0000000000,0.0109676896,0.0618014373,0.0720404610,0.0426864661,0.0429097675,0.0000000011,-0.1308581233,0.0585816093,-1.6691449881,-0.0507788882,0.0570317470,-0.0028978989,0.0190033112,0.0570201464,0.0010846818
11:55:37:41.024,61,0.3810253739,0.2745139599,0.0516390614,0.0000000000,0.0000000000,0.1009426638,0.0000000000,0.3810797036,0.2744664848,0.0634450763,0.0000000000,0.0000000000,0.1009227186,0.0000000000,0.0338777415,0.0000000000,0.0037885159,0.0739576072,0.0900136232,0.0393451490,0.0447060578,0.0000000000,0.0136014773,0.0174627472,0.0589772388,0.0000000000,0.0000000000,0.0199263301,0.0221802723,0.0757803842,0.0844625607,0.0695858151,0.0441451892,0.0603564009,0.0282887090,0.0221441314,0.0238593630,0.0590520725,0.0590456873,0.0089376606,0.0096630724,0.0000000000,0.0000000000,0.0627496243,0.0042557241,0.0040950505,0.0109162470,0.0621434860,0.0719858855,0.0434681773,0.0448284112,0.0000000009,-0.1215049922,0.0474477448,-1.6653851271,-0.0382126756,0.1677857041,-0.0064707263,0.0311018862,0.1677729338,0.0052666739
11:55:37:42.026,61,0.5069471002,0.3098318279,0.0538886450,0.0000000000,0.0000000000,0.1057859138,0.0000000000,0.5072432756,0.3098112047,0.0603305697,0.0000000000,0.0000000000,0.1057670712,0.0000000000,0.0337911136,0.0000000000,0.0043304898,0.0746240243,0.0910061747,0.0405395031,0.0449525900,0.0000000000,0.0154279266,0.0208288915,0.0628649667,0.0000000000,0.0000000000,0.0204244144,0.0230082851,0.0762178227,0.0849817619,0.0699811354,0.0442644842,0.0609097332,0.0283714123,0.0228602812,0.0245364178,0.0595178045,0.0598808229,0.0090979552,0.0098871887,0.0000000000,0.0000000000,0.0660906807,0.0199166946,0.0196194835,0.0108863739,0.0620642714,0.0715613365,0.0439326949,0.0457425527,0.0000000007,-0.1113587171,0.0397362188,-1.6600229740,-0.0361955352,0.1893784851,-0.0069361678,0.0323306583,0.1893656403,0.0061954036
11:55:37:43.027,61,0.4439900219,0.2777971029,0.0717983469,0.0000000000,0.0000000000,0.1103509888,0.0000000000,0.4441726208,0.2779861987,0.0429756418,0.0000000000,0.0000000000,0.1103165001,0.0000000000,0.0335842408,0.0000000000,0.0048344657,0.0747750551,0.0912032798,0.0411781929,0.0449783877,0.0000000000,0.0177426338,0.0230950788,0.0653388351,0.0000000000,0.0000000000,0.0208895877,0.0236953571,0.0762787983,0.0850972459,0.0700731874,0.0442533195,0.0614463985,0.0285028685,0.0235691983,0.0252189860,0.0595548227,0.0601110458,0.0092171840,0.0100768125,0.0000000000,0.0000000000,0.0675603375,0.0256419629,0.0253167376,0.0108712940,0.0618122444,0.0708861202,0.0442312881,0.0463792384,0.0000000013,-0.1055487022,0.0315727517,-1.6564586163,-0.0258746427,0.1698695570,-0.0044375597,0.0432287231,0.1698568463,0.0074116900
